total_gold_earned_0, 50951
total_gold_spent_0, 44683
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 38
total_deaths_0, 21
total_damage_dealt_to_champions_0, 74611
total_damage_dealt_to_objectives_0, 69116
total_damage_taken_0, 75287
average_vision_score_0, 17
total_wards_placed_0, 37
average_creep_score_0, 83
average_champion_experience_0, 11026
dmg_carry_0, 221
obj_carry_0, 221
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Maokai
total_gold_earned_1, 41344
total_gold_spent_1, 38675
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 38
total_damage_dealt_to_champions_1, 56256
total_damage_dealt_to_objectives_1, 18432
total_damage_taken_1, 89189
average_vision_score_1, 19
total_wards_placed_1, 45
average_creep_score_1, 85
average_champion_experience_1, 8922
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Veigar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
