total_gold_earned_0, 56835
total_gold_spent_0, 55390
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 43
total_damage_dealt_to_champions_0, 96356
total_damage_dealt_to_objectives_0, 46791
total_damage_taken_0, 150918
average_vision_score_0, 27
total_wards_placed_0, 52
average_creep_score_0, 116
average_champion_experience_0, 13092
dmg_carry_0, 223
obj_carry_0, 223
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, TahmKench
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Morgana
total_gold_earned_1, 66885
total_gold_spent_1, 60075
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 43
total_deaths_1, 33
total_damage_dealt_to_champions_1, 127591
total_damage_dealt_to_objectives_1, 71448
total_damage_taken_1, 132867
average_vision_score_1, 25
total_wards_placed_1, 53
average_creep_score_1, 111
average_champion_experience_1, 15072
dmg_carry_1, 96
obj_carry_1, 96
team_comp_1_champ_1, Akshan
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, KogMaw
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
