total_gold_earned_0, 64720
total_gold_spent_0, 59843
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 43
total_deaths_0, 33
total_damage_dealt_to_champions_0, 117480
total_damage_dealt_to_objectives_0, 83990
total_damage_taken_0, 117769
average_vision_score_0, 28
total_wards_placed_0, 56
average_creep_score_0, 124
average_champion_experience_0, 14603
dmg_carry_0, 110
obj_carry_0, 110
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Yorick
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Leona
total_gold_earned_1, 56694
total_gold_spent_1, 54780
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 33
total_deaths_1, 43
total_damage_dealt_to_champions_1, 93716
total_damage_dealt_to_objectives_1, 22943
total_damage_taken_1, 139562
average_vision_score_1, 23
total_wards_placed_1, 62
average_creep_score_1, 112
average_champion_experience_1, 12599
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Volibear
team_comp_1_champ_2, Evelynn
team_comp_1_champ_3, TwistedFate
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
