total_gold_earned_0, 21871
total_gold_spent_0, 19675
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 2
total_deaths_0, 19
total_damage_dealt_to_champions_0, 19300
total_damage_dealt_to_objectives_0, 7584
total_damage_taken_0, 50028
average_vision_score_0, 8
total_wards_placed_0, 26
average_creep_score_0, 72
average_champion_experience_0, 5516
dmg_carry_0, 8
obj_carry_0, 8
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Leona
total_gold_earned_1, 32959
total_gold_spent_1, 25800
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 2
total_damage_dealt_to_champions_1, 36719
total_damage_dealt_to_objectives_1, 20910
total_damage_taken_1, 38851
average_vision_score_1, 14
total_wards_placed_1, 27
average_creep_score_1, 79
average_champion_experience_1, 7224
dmg_carry_1, 887
obj_carry_1, 887
team_comp_1_champ_1, Gwen
team_comp_1_champ_2, MonkeyKing
team_comp_1_champ_3, Lux
team_comp_1_champ_4, TahmKench
team_comp_1_champ_5, Taric
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
