total_gold_earned_0, 17926
total_gold_spent_0, 15405
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 5
total_deaths_0, 19
total_damage_dealt_to_champions_0, 17917
total_damage_dealt_to_objectives_0, 10546
total_damage_taken_0, 36972
average_vision_score_0, 8
total_wards_placed_0, 23
average_creep_score_0, 34
average_champion_experience_0, 3859
dmg_carry_0, 76
obj_carry_0, 76
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Nidalee
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Velkoz
total_gold_earned_1, 26976
total_gold_spent_1, 20550
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 6
total_damage_dealt_to_champions_1, 28081
total_damage_dealt_to_objectives_1, 14897
total_damage_taken_1, 30141
average_vision_score_1, 5
total_wards_placed_1, 15
average_creep_score_1, 53
average_champion_experience_1, 5109
dmg_carry_1, 34
obj_carry_1, 34
team_comp_1_champ_1, Anivia
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Talon
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, TahmKench
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
