total_gold_earned_0, 58099
total_gold_spent_0, 55343
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 33
total_deaths_0, 46
total_damage_dealt_to_champions_0, 124114
total_damage_dealt_to_objectives_0, 54882
total_damage_taken_0, 151939
average_vision_score_0, 23
total_wards_placed_0, 53
average_creep_score_0, 112
average_champion_experience_0, 12336
dmg_carry_0, 32
obj_carry_0, 32
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Zyra
total_gold_earned_1, 62928
total_gold_spent_1, 56225
total_baron_kills_1, 1
total_dragon_kills_1, 0
total_inhibitor_kils_1, 1
total_kills_1, 46
total_deaths_1, 33
total_damage_dealt_to_champions_1, 129112
total_damage_dealt_to_objectives_1, 55431
total_damage_taken_1, 151267
average_vision_score_1, 29
total_wards_placed_1, 66
average_creep_score_1, 91
average_champion_experience_1, 14992
dmg_carry_1, 2
obj_carry_1, 2
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Olaf
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
