total_gold_earned_0, 55303
total_gold_spent_0, 50600
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 35
total_deaths_0, 23
total_damage_dealt_to_champions_0, 92108
total_damage_dealt_to_objectives_0, 74443
total_damage_taken_0, 97453
average_vision_score_0, 16
total_wards_placed_0, 41
average_creep_score_0, 96
average_champion_experience_0, 13152
dmg_carry_0, 113
obj_carry_0, 113
team_comp_0_champ_1, Sejuani
team_comp_0_champ_2, Mordekaiser
team_comp_0_champ_3, Jayce
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Annie
total_gold_earned_1, 46649
total_gold_spent_1, 45135
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 35
total_damage_dealt_to_champions_1, 65488
total_damage_dealt_to_objectives_1, 19216
total_damage_taken_1, 117421
average_vision_score_1, 15
total_wards_placed_1, 37
average_creep_score_1, 111
average_champion_experience_1, 11945
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Riven
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
