total_gold_earned_0, 74867
total_gold_spent_0, 69730
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 35
total_deaths_0, 46
total_damage_dealt_to_champions_0, 146172
total_damage_dealt_to_objectives_0, 50487
total_damage_taken_0, 201702
average_vision_score_0, 40
total_wards_placed_0, 63
average_creep_score_0, 173
average_champion_experience_0, 18029
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Garen
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Akshan
total_gold_earned_1, 83069
total_gold_spent_1, 75660
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 4
total_kills_1, 46
total_deaths_1, 35
total_damage_dealt_to_champions_1, 160634
total_damage_dealt_to_objectives_1, 113802
total_damage_taken_1, 177010
average_vision_score_1, 37
total_wards_placed_1, 72
average_creep_score_1, 151
average_champion_experience_1, 20670
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
