total_gold_earned_0, 38289
total_gold_spent_0, 34275
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 12
total_damage_dealt_to_champions_0, 41474
total_damage_dealt_to_objectives_0, 22575
total_damage_taken_0, 59126
average_vision_score_0, 13
total_wards_placed_0, 25
average_creep_score_0, 76
average_champion_experience_0, 7879
dmg_carry_0, 157
obj_carry_0, 157
team_comp_0_champ_1, Kled
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Alistar
total_gold_earned_1, 28609
total_gold_spent_1, 27150
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 12
total_deaths_1, 27
total_damage_dealt_to_champions_1, 37076
total_damage_dealt_to_objectives_1, 18895
total_damage_taken_1, 51740
average_vision_score_1, 10
total_wards_placed_1, 25
average_creep_score_1, 62
average_champion_experience_1, 6467
dmg_carry_1, 103
obj_carry_1, 103
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Senna
gameLengthMin, 18
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
