total_gold_earned_0, 53482
total_gold_spent_0, 51890
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 31
total_deaths_0, 31
total_damage_dealt_to_champions_0, 88773
total_damage_dealt_to_objectives_0, 24343
total_damage_taken_0, 134761
average_vision_score_0, 27
total_wards_placed_0, 65
average_creep_score_0, 102
average_champion_experience_0, 12717
dmg_carry_0, 35
obj_carry_0, 35
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Nami
total_gold_earned_1, 59182
total_gold_spent_1, 55685
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 31
total_deaths_1, 31
total_damage_dealt_to_champions_1, 114237
total_damage_dealt_to_objectives_1, 59052
total_damage_taken_1, 114520
average_vision_score_1, 33
total_wards_placed_1, 62
average_creep_score_1, 107
average_champion_experience_1, 13186
dmg_carry_1, 101
obj_carry_1, 101
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
