total_gold_earned_0, 62441
total_gold_spent_0, 55210
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 38
total_deaths_0, 27
total_damage_dealt_to_champions_0, 95052
total_damage_dealt_to_objectives_0, 82947
total_damage_taken_0, 103572
average_vision_score_0, 29
total_wards_placed_0, 53
average_creep_score_0, 95
average_champion_experience_0, 13880
dmg_carry_0, 19
obj_carry_0, 19
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Zilean
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Zyra
total_gold_earned_1, 51893
total_gold_spent_1, 50120
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 38
total_damage_dealt_to_champions_1, 78767
total_damage_dealt_to_objectives_1, 24900
total_damage_taken_1, 118306
average_vision_score_1, 22
total_wards_placed_1, 71
average_creep_score_1, 96
average_champion_experience_1, 11450
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Chogath
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
