total_gold_earned_0, 63428
total_gold_spent_0, 53725
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 34
total_deaths_0, 17
total_damage_dealt_to_champions_0, 95642
total_damage_dealt_to_objectives_0, 75937
total_damage_taken_0, 115632
average_vision_score_0, 30
total_wards_placed_0, 66
average_creep_score_0, 140
average_champion_experience_0, 15454
dmg_carry_0, 103
obj_carry_0, 103
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Leona
total_gold_earned_1, 54393
total_gold_spent_1, 49870
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 17
total_deaths_1, 34
total_damage_dealt_to_champions_1, 91300
total_damage_dealt_to_objectives_1, 33063
total_damage_taken_1, 119473
average_vision_score_1, 27
total_wards_placed_1, 62
average_creep_score_1, 138
average_champion_experience_1, 13409
dmg_carry_1, 90
obj_carry_1, 90
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Teemo
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
