total_gold_earned_0, 61961
total_gold_spent_0, 55350
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 40
total_deaths_0, 32
total_damage_dealt_to_champions_0, 114834
total_damage_dealt_to_objectives_0, 46850
total_damage_taken_0, 136914
average_vision_score_0, 29
total_wards_placed_0, 60
average_creep_score_0, 116
average_champion_experience_0, 14694
dmg_carry_0, 236
obj_carry_0, 236
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Sejuani
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Leona
total_gold_earned_1, 55939
total_gold_spent_1, 54583
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 32
total_deaths_1, 40
total_damage_dealt_to_champions_1, 113192
total_damage_dealt_to_objectives_1, 46537
total_damage_taken_1, 140585
average_vision_score_1, 25
total_wards_placed_1, 56
average_creep_score_1, 112
average_champion_experience_1, 13436
dmg_carry_1, 221
obj_carry_1, 221
team_comp_1_champ_1, Akali
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Zeri
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
