total_gold_earned_0, 54678
total_gold_spent_0, 48325
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 32
total_deaths_0, 10
total_damage_dealt_to_champions_0, 68525
total_damage_dealt_to_objectives_0, 85660
total_damage_taken_0, 92661
average_vision_score_0, 20
total_wards_placed_0, 45
average_creep_score_0, 104
average_champion_experience_0, 12888
dmg_carry_0, 234
obj_carry_0, 234
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Mordekaiser
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Pyke
total_gold_earned_1, 41374
total_gold_spent_1, 39205
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 10
total_deaths_1, 32
total_damage_dealt_to_champions_1, 60871
total_damage_dealt_to_objectives_1, 21749
total_damage_taken_1, 92855
average_vision_score_1, 21
total_wards_placed_1, 41
average_creep_score_1, 118
average_champion_experience_1, 9475
dmg_carry_1, 161
obj_carry_1, 161
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, MonkeyKing
team_comp_1_champ_3, Velkoz
team_comp_1_champ_4, Kalista
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
