total_gold_earned_0, 33079
total_gold_spent_0, 28950
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 25
total_damage_dealt_to_champions_0, 47147
total_damage_dealt_to_objectives_0, 6133
total_damage_taken_0, 71273
average_vision_score_0, 10
total_wards_placed_0, 31
average_creep_score_0, 61
average_champion_experience_0, 8401
dmg_carry_0, 45
obj_carry_0, 45
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Teemo
total_gold_earned_1, 41978
total_gold_spent_1, 37025
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 17
total_damage_dealt_to_champions_1, 56055
total_damage_dealt_to_objectives_1, 55859
total_damage_taken_1, 75508
average_vision_score_1, 18
total_wards_placed_1, 44
average_creep_score_1, 70
average_champion_experience_1, 8963
dmg_carry_1, 266
obj_carry_1, 266
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Viego
team_comp_1_champ_3, LeeSin
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
