total_gold_earned_0, 69296
total_gold_spent_0, 63175
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 41
total_deaths_0, 27
total_damage_dealt_to_champions_0, 106840
total_damage_dealt_to_objectives_0, 103851
total_damage_taken_0, 125925
average_vision_score_0, 29
total_wards_placed_0, 53
average_creep_score_0, 128
average_champion_experience_0, 16173
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Volibear
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Lux
total_gold_earned_1, 55821
total_gold_spent_1, 52685
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 41
total_damage_dealt_to_champions_1, 82468
total_damage_dealt_to_objectives_1, 24213
total_damage_taken_1, 125349
average_vision_score_1, 24
total_wards_placed_1, 55
average_creep_score_1, 133
average_champion_experience_1, 13471
dmg_carry_1, 143
obj_carry_1, 143
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
