total_gold_earned_0, 48156
total_gold_spent_0, 49425
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 14
total_deaths_0, 36
total_damage_dealt_to_champions_0, 55494
total_damage_dealt_to_objectives_0, 34269
total_damage_taken_0, 93249
average_vision_score_0, 18
total_wards_placed_0, 44
average_creep_score_0, 109
average_champion_experience_0, 10856
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Lux
total_gold_earned_1, 54753
total_gold_spent_1, 46975
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 35
total_deaths_1, 14
total_damage_dealt_to_champions_1, 72652
total_damage_dealt_to_objectives_1, 74052
total_damage_taken_1, 91633
average_vision_score_1, 21
total_wards_placed_1, 50
average_creep_score_1, 114
average_champion_experience_1, 12937
dmg_carry_1, 517
obj_carry_1, 517
team_comp_1_champ_1, Ornn
team_comp_1_champ_2, Poppy
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
