total_gold_earned_0, 27136
total_gold_spent_0, 23600
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 2
total_deaths_0, 21
total_damage_dealt_to_champions_0, 35484
total_damage_dealt_to_objectives_0, 21418
total_damage_taken_0, 62328
average_vision_score_0, 12
total_wards_placed_0, 34
average_creep_score_0, 88
average_champion_experience_0, 7059
dmg_carry_0, 74
obj_carry_0, 74
team_comp_0_champ_1, Jayce
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Nami
total_gold_earned_1, 42236
total_gold_spent_1, 33785
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 2
total_damage_dealt_to_champions_1, 44409
total_damage_dealt_to_objectives_1, 34229
total_damage_taken_1, 53068
average_vision_score_1, 13
total_wards_placed_1, 29
average_creep_score_1, 96
average_champion_experience_1, 9340
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
