total_gold_earned_0, 43378
total_gold_spent_0, 40700
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 28
total_damage_dealt_to_champions_0, 65816
total_damage_dealt_to_objectives_0, 35874
total_damage_taken_0, 89497
average_vision_score_0, 23
total_wards_placed_0, 49
average_creep_score_0, 100
average_champion_experience_0, 9494
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Sejuani
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Janna
total_gold_earned_1, 51033
total_gold_spent_1, 43985
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 16
total_damage_dealt_to_champions_1, 72169
total_damage_dealt_to_objectives_1, 45861
total_damage_taken_1, 97517
average_vision_score_1, 22
total_wards_placed_1, 40
average_creep_score_1, 90
average_champion_experience_1, 11418
dmg_carry_1, 235
obj_carry_1, 235
team_comp_1_champ_1, Garen
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
