total_gold_earned_0, 54481
total_gold_spent_0, 49660
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 32
total_deaths_0, 20
total_damage_dealt_to_champions_0, 93233
total_damage_dealt_to_objectives_0, 58382
total_damage_taken_0, 94951
average_vision_score_0, 23
total_wards_placed_0, 47
average_creep_score_0, 102
average_champion_experience_0, 11756
dmg_carry_0, 110
obj_carry_0, 110
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Bard
total_gold_earned_1, 41053
total_gold_spent_1, 37820
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 32
total_damage_dealt_to_champions_1, 48588
total_damage_dealt_to_objectives_1, 10069
total_damage_taken_1, 111473
average_vision_score_1, 20
total_wards_placed_1, 54
average_creep_score_1, 88
average_champion_experience_1, 9536
dmg_carry_1, 19
obj_carry_1, 19
team_comp_1_champ_1, Gragas
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
