total_gold_earned_0, 68085
total_gold_spent_0, 66405
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 45
total_damage_dealt_to_champions_0, 166419
total_damage_dealt_to_objectives_0, 66958
total_damage_taken_0, 208937
average_vision_score_0, 39
total_wards_placed_0, 68
average_creep_score_0, 130
average_champion_experience_0, 15844
dmg_carry_0, 266
obj_carry_0, 266
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Taric
total_gold_earned_1, 76030
total_gold_spent_1, 66175
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 45
total_deaths_1, 35
total_damage_dealt_to_champions_1, 176050
total_damage_dealt_to_objectives_1, 74795
total_damage_taken_1, 193768
average_vision_score_1, 33
total_wards_placed_1, 73
average_creep_score_1, 146
average_champion_experience_1, 18862
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Xerath
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
