total_gold_earned_0, 39338
total_gold_spent_0, 37275
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 27
total_damage_dealt_to_champions_0, 63245
total_damage_dealt_to_objectives_0, 8087
total_damage_taken_0, 88206
average_vision_score_0, 18
total_wards_placed_0, 41
average_creep_score_0, 87
average_champion_experience_0, 9645
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Poppy
team_comp_0_champ_3, Akshan
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 48141
total_gold_spent_1, 44060
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 16
total_damage_dealt_to_champions_1, 73375
total_damage_dealt_to_objectives_1, 58295
total_damage_taken_1, 89348
average_vision_score_1, 23
total_wards_placed_1, 41
average_creep_score_1, 100
average_champion_experience_1, 11843
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Annie
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Maokai
gameLengthMin, 25
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
