total_gold_earned_0, 75242
total_gold_spent_0, 72010
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 50
total_deaths_0, 35
total_damage_dealt_to_champions_0, 161512
total_damage_dealt_to_objectives_0, 96821
total_damage_taken_0, 164400
average_vision_score_0, 25
total_wards_placed_0, 52
average_creep_score_0, 145
average_champion_experience_0, 17734
dmg_carry_0, 711
obj_carry_0, 711
team_comp_0_champ_1, Garen
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Karma
total_gold_earned_1, 66995
total_gold_spent_1, 62920
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 35
total_deaths_1, 50
total_damage_dealt_to_champions_1, 130335
total_damage_dealt_to_objectives_1, 58988
total_damage_taken_1, 192455
average_vision_score_1, 24
total_wards_placed_1, 55
average_creep_score_1, 124
average_champion_experience_1, 15694
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Swain
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
