total_gold_earned_0, 41263
total_gold_spent_0, 40060
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 12
total_deaths_0, 38
total_damage_dealt_to_champions_0, 51868
total_damage_dealt_to_objectives_0, 9570
total_damage_taken_0, 93962
average_vision_score_0, 17
total_wards_placed_0, 38
average_creep_score_0, 92
average_champion_experience_0, 8944
dmg_carry_0, 91
obj_carry_0, 91
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Talon
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Senna
total_gold_earned_1, 54862
total_gold_spent_1, 49995
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 38
total_deaths_1, 12
total_damage_dealt_to_champions_1, 75412
total_damage_dealt_to_objectives_1, 101049
total_damage_taken_1, 78995
average_vision_score_1, 21
total_wards_placed_1, 44
average_creep_score_1, 104
average_champion_experience_1, 11962
dmg_carry_1, 68
obj_carry_1, 68
team_comp_1_champ_1, Rumble
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, MissFortune
team_comp_1_champ_4, Vladimir
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
