total_gold_earned_0, 34275
total_gold_spent_0, 31650
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 8
total_deaths_0, 48
total_damage_dealt_to_champions_0, 59907
total_damage_dealt_to_objectives_0, 9050
total_damage_taken_0, 108238
average_vision_score_0, 13
total_wards_placed_0, 26
average_creep_score_0, 78
average_champion_experience_0, 7995
dmg_carry_0, 84
obj_carry_0, 84
team_comp_0_champ_1, Gragas
team_comp_0_champ_2, Olaf
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 51189
total_gold_spent_1, 45300
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 48
total_deaths_1, 9
total_damage_dealt_to_champions_1, 90320
total_damage_dealt_to_objectives_1, 59556
total_damage_taken_1, 89634
average_vision_score_1, 15
total_wards_placed_1, 35
average_creep_score_1, 83
average_champion_experience_1, 11510
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Riven
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Zilean
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Pantheon
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
