total_gold_earned_0, 65271
total_gold_spent_0, 62725
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 58
total_deaths_0, 34
total_damage_dealt_to_champions_0, 106571
total_damage_dealt_to_objectives_0, 64480
total_damage_taken_0, 119475
average_vision_score_0, 16
total_wards_placed_0, 33
average_creep_score_0, 106
average_champion_experience_0, 14218
dmg_carry_0, 84
obj_carry_0, 84
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, TahmKench
total_gold_earned_1, 56858
total_gold_spent_1, 52850
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 34
total_deaths_1, 58
total_damage_dealt_to_champions_1, 100872
total_damage_dealt_to_objectives_1, 32014
total_damage_taken_1, 129579
average_vision_score_1, 20
total_wards_placed_1, 35
average_creep_score_1, 88
average_champion_experience_1, 12641
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, Volibear
team_comp_1_champ_2, Renata
team_comp_1_champ_3, Qiyana
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Vi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
