total_gold_earned_0, 42914
total_gold_spent_0, 41175
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 25
total_deaths_0, 38
total_damage_dealt_to_champions_0, 81257
total_damage_dealt_to_objectives_0, 6498
total_damage_taken_0, 118926
average_vision_score_0, 20
total_wards_placed_0, 42
average_creep_score_0, 77
average_champion_experience_0, 9673
dmg_carry_0, 142
obj_carry_0, 142
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Rengar
team_comp_0_champ_3, Pyke
team_comp_0_champ_4, Leblanc
team_comp_0_champ_5, Zoe
total_gold_earned_1, 55707
total_gold_spent_1, 48760
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 38
total_deaths_1, 25
total_damage_dealt_to_champions_1, 100247
total_damage_dealt_to_objectives_1, 80382
total_damage_taken_1, 110404
average_vision_score_1, 20
total_wards_placed_1, 46
average_creep_score_1, 101
average_champion_experience_1, 12436
dmg_carry_1, 45
obj_carry_1, 45
team_comp_1_champ_1, Udyr
team_comp_1_champ_2, Taric
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
