total_gold_earned_0, 31401
total_gold_spent_0, 28735
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 7
total_deaths_0, 22
total_damage_dealt_to_champions_0, 40489
total_damage_dealt_to_objectives_0, 25853
total_damage_taken_0, 56440
average_vision_score_0, 17
total_wards_placed_0, 41
average_creep_score_0, 93
average_champion_experience_0, 7651
dmg_carry_0, 6
obj_carry_0, 6
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Leona
total_gold_earned_1, 36863
total_gold_spent_1, 32575
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 22
total_deaths_1, 7
total_damage_dealt_to_champions_1, 44058
total_damage_dealt_to_objectives_1, 36036
total_damage_taken_1, 55821
average_vision_score_1, 12
total_wards_placed_1, 31
average_creep_score_1, 70
average_champion_experience_1, 8827
dmg_carry_1, 59
obj_carry_1, 59
team_comp_1_champ_1, Viktor
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Shen
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
