total_gold_earned_0, 69977
total_gold_spent_0, 64900
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 46
total_deaths_0, 44
total_damage_dealt_to_champions_0, 100648
total_damage_dealt_to_objectives_0, 79137
total_damage_taken_0, 150795
average_vision_score_0, 26
total_wards_placed_0, 56
average_creep_score_0, 108
average_champion_experience_0, 16376
dmg_carry_0, 105
obj_carry_0, 105
team_comp_0_champ_1, Graves
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Thresh
total_gold_earned_1, 65479
total_gold_spent_1, 66605
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 44
total_deaths_1, 48
total_damage_dealt_to_champions_1, 125847
total_damage_dealt_to_objectives_1, 44583
total_damage_taken_1, 143161
average_vision_score_1, 27
total_wards_placed_1, 50
average_creep_score_1, 143
average_champion_experience_1, 14957
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
