total_gold_earned_0, 42676
total_gold_spent_0, 39725
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 23
total_damage_dealt_to_champions_0, 57079
total_damage_dealt_to_objectives_0, 49753
total_damage_taken_0, 72192
average_vision_score_0, 13
total_wards_placed_0, 35
average_creep_score_0, 73
average_champion_experience_0, 8619
dmg_carry_0, 45
obj_carry_0, 45
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Soraka
total_gold_earned_1, 33760
total_gold_spent_1, 31835
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 23
total_deaths_1, 30
total_damage_dealt_to_champions_1, 51978
total_damage_dealt_to_objectives_1, 5588
total_damage_taken_1, 72951
average_vision_score_1, 5
total_wards_placed_1, 19
average_creep_score_1, 42
average_champion_experience_1, 7486
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
