total_gold_earned_0, 63147
total_gold_spent_0, 58350
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 34
total_deaths_0, 24
total_damage_dealt_to_champions_0, 103269
total_damage_dealt_to_objectives_0, 89144
total_damage_taken_0, 124849
average_vision_score_0, 32
total_wards_placed_0, 60
average_creep_score_0, 110
average_champion_experience_0, 15070
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Sona
total_gold_earned_1, 54048
total_gold_spent_1, 51410
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 34
total_damage_dealt_to_champions_1, 106570
total_damage_dealt_to_objectives_1, 25809
total_damage_taken_1, 125363
average_vision_score_1, 26
total_wards_placed_1, 61
average_creep_score_1, 107
average_champion_experience_1, 12720
dmg_carry_1, 875
obj_carry_1, 875
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Heimerdinger
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
