total_gold_earned_0, 62127
total_gold_spent_0, 56360
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 22
total_damage_dealt_to_champions_0, 126318
total_damage_dealt_to_objectives_0, 74913
total_damage_taken_0, 127712
average_vision_score_0, 30
total_wards_placed_0, 46
average_creep_score_0, 123
average_champion_experience_0, 15199
dmg_carry_0, 79
obj_carry_0, 79
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Gragas
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Ashe
total_gold_earned_1, 48945
total_gold_spent_1, 48295
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 22
total_deaths_1, 35
total_damage_dealt_to_champions_1, 98938
total_damage_dealt_to_objectives_1, 29418
total_damage_taken_1, 151869
average_vision_score_1, 33
total_wards_placed_1, 72
average_creep_score_1, 111
average_champion_experience_1, 11826
dmg_carry_1, 420
obj_carry_1, 420
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Pantheon
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
