total_gold_earned_0, 56003
total_gold_spent_0, 51213
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 36
total_deaths_0, 24
total_damage_dealt_to_champions_0, 79242
total_damage_dealt_to_objectives_0, 71708
total_damage_taken_0, 98938
average_vision_score_0, 23
total_wards_placed_0, 52
average_creep_score_0, 115
average_champion_experience_0, 12919
dmg_carry_0, 122
obj_carry_0, 122
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Lissandra
team_comp_0_champ_4, Irelia
team_comp_0_champ_5, Karma
total_gold_earned_1, 52531
total_gold_spent_1, 50500
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 36
total_damage_dealt_to_champions_1, 72497
total_damage_dealt_to_objectives_1, 37499
total_damage_taken_1, 105800
average_vision_score_1, 20
total_wards_placed_1, 46
average_creep_score_1, 115
average_champion_experience_1, 11583
dmg_carry_1, 236
obj_carry_1, 236
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Lucian
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
