total_gold_earned_0, 73049
total_gold_spent_0, 62625
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 31
total_deaths_0, 44
total_damage_dealt_to_champions_0, 108981
total_damage_dealt_to_objectives_0, 51244
total_damage_taken_0, 161226
average_vision_score_0, 31
total_wards_placed_0, 68
average_creep_score_0, 153
average_champion_experience_0, 17779
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Kayle
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Senna
total_gold_earned_1, 69019
total_gold_spent_1, 64885
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 44
total_deaths_1, 31
total_damage_dealt_to_champions_1, 125177
total_damage_dealt_to_objectives_1, 75413
total_damage_taken_1, 148712
average_vision_score_1, 33
total_wards_placed_1, 64
average_creep_score_1, 138
average_champion_experience_1, 15886
dmg_carry_1, 875
obj_carry_1, 875
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Velkoz
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
