total_gold_earned_0, 38140
total_gold_spent_0, 35658
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 12
total_deaths_0, 31
total_damage_dealt_to_champions_0, 47576
total_damage_dealt_to_objectives_0, 15286
total_damage_taken_0, 92833
average_vision_score_0, 14
total_wards_placed_0, 38
average_creep_score_0, 97
average_champion_experience_0, 8698
dmg_carry_0, 50
obj_carry_0, 50
team_comp_0_champ_1, Camille
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Aatrox
team_comp_0_champ_4, Swain
team_comp_0_champ_5, Senna
total_gold_earned_1, 50650
total_gold_spent_1, 40810
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 31
total_deaths_1, 12
total_damage_dealt_to_champions_1, 72936
total_damage_dealt_to_objectives_1, 86063
total_damage_taken_1, 68724
average_vision_score_1, 19
total_wards_placed_1, 40
average_creep_score_1, 90
average_champion_experience_1, 11580
dmg_carry_1, 86
obj_carry_1, 86
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Quinn
team_comp_1_champ_3, Neeko
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
