total_gold_earned_0, 44704
total_gold_spent_0, 43360
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 29
total_deaths_0, 11
total_damage_dealt_to_champions_0, 55865
total_damage_dealt_to_objectives_0, 40993
total_damage_taken_0, 50393
average_vision_score_0, 20
total_wards_placed_0, 47
average_creep_score_0, 97
average_champion_experience_0, 9659
dmg_carry_0, 126
obj_carry_0, 126
team_comp_0_champ_1, Jayce
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 36319
total_gold_spent_1, 34875
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 11
total_deaths_1, 29
total_damage_dealt_to_champions_1, 37863
total_damage_dealt_to_objectives_1, 19890
total_damage_taken_1, 71905
average_vision_score_1, 13
total_wards_placed_1, 41
average_creep_score_1, 93
average_champion_experience_1, 8140
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, DrMundo
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Rakan
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
