total_gold_earned_0, 61117
total_gold_spent_0, 53895
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 42
total_deaths_0, 31
total_damage_dealt_to_champions_0, 147569
total_damage_dealt_to_objectives_0, 55327
total_damage_taken_0, 154899
average_vision_score_0, 21
total_wards_placed_0, 54
average_creep_score_0, 97
average_champion_experience_0, 14892
dmg_carry_0, 8
obj_carry_0, 8
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Lux
total_gold_earned_1, 53784
total_gold_spent_1, 51635
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 31
total_deaths_1, 43
total_damage_dealt_to_champions_1, 123050
total_damage_dealt_to_objectives_1, 36736
total_damage_taken_1, 177339
average_vision_score_1, 24
total_wards_placed_1, 46
average_creep_score_1, 100
average_champion_experience_1, 12882
dmg_carry_1, 517
obj_carry_1, 517
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
