total_gold_earned_0, 78589
total_gold_spent_0, 70560
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 43
total_deaths_0, 37
total_damage_dealt_to_champions_0, 163310
total_damage_dealt_to_objectives_0, 82606
total_damage_taken_0, 154483
average_vision_score_0, 33
total_wards_placed_0, 50
average_creep_score_0, 151
average_champion_experience_0, 19187
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Morgana
total_gold_earned_1, 69404
total_gold_spent_1, 66133
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 37
total_deaths_1, 43
total_damage_dealt_to_champions_1, 117108
total_damage_dealt_to_objectives_1, 71002
total_damage_taken_1, 186236
average_vision_score_1, 33
total_wards_placed_1, 87
average_creep_score_1, 136
average_champion_experience_1, 17678
dmg_carry_1, 104
obj_carry_1, 104
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Diana
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
