total_gold_earned_0, 76680
total_gold_spent_0, 73235
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 42
total_deaths_0, 48
total_damage_dealt_to_champions_0, 138844
total_damage_dealt_to_objectives_0, 68673
total_damage_taken_0, 167081
average_vision_score_0, 28
total_wards_placed_0, 79
average_creep_score_0, 144
average_champion_experience_0, 18919
dmg_carry_0, 25
obj_carry_0, 25
team_comp_0_champ_1, Renekton
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Morgana
total_gold_earned_1, 75803
total_gold_spent_1, 68400
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 48
total_deaths_1, 42
total_damage_dealt_to_champions_1, 134582
total_damage_dealt_to_objectives_1, 70370
total_damage_taken_1, 182604
average_vision_score_1, 33
total_wards_placed_1, 66
average_creep_score_1, 167
average_champion_experience_1, 18841
dmg_carry_1, 75
obj_carry_1, 75
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
