total_gold_earned_0, 66113
total_gold_spent_0, 61822
total_baron_kills_0, 2
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 48
total_damage_dealt_to_champions_0, 108187
total_damage_dealt_to_objectives_0, 61797
total_damage_taken_0, 156383
average_vision_score_0, 30
total_wards_placed_0, 61
average_creep_score_0, 125
average_champion_experience_0, 15076
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Rengar
team_comp_0_champ_3, TwistedFate
team_comp_0_champ_4, Kalista
team_comp_0_champ_5, Taric
total_gold_earned_1, 72830
total_gold_spent_1, 65240
total_baron_kills_1, 0
total_dragon_kills_1, 5
total_inhibitor_kils_1, 2
total_kills_1, 48
total_deaths_1, 29
total_damage_dealt_to_champions_1, 133370
total_damage_dealt_to_objectives_1, 100441
total_damage_taken_1, 150735
average_vision_score_1, 30
total_wards_placed_1, 67
average_creep_score_1, 131
average_champion_experience_1, 16054
dmg_carry_1, 517
obj_carry_1, 517
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
