total_gold_earned_0, 67904
total_gold_spent_0, 66405
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 39
total_deaths_0, 50
total_damage_dealt_to_champions_0, 111837
total_damage_dealt_to_objectives_0, 33207
total_damage_taken_0, 152142
average_vision_score_0, 29
total_wards_placed_0, 70
average_creep_score_0, 134
average_champion_experience_0, 16807
dmg_carry_0, 110
obj_carry_0, 110
team_comp_0_champ_1, MasterYi
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Varus
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Leona
total_gold_earned_1, 74740
total_gold_spent_1, 70230
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 4
total_kills_1, 50
total_deaths_1, 39
total_damage_dealt_to_champions_1, 116338
total_damage_dealt_to_objectives_1, 82097
total_damage_taken_1, 152809
average_vision_score_1, 24
total_wards_placed_1, 56
average_creep_score_1, 141
average_champion_experience_1, 17887
dmg_carry_1, 15
obj_carry_1, 15
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Malphite
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
