total_gold_earned_0, 21984
total_gold_spent_0, 17408
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 12
total_deaths_0, 5
total_damage_dealt_to_champions_0, 21369
total_damage_dealt_to_objectives_0, 16690
total_damage_taken_0, 27748
average_vision_score_0, 9
total_wards_placed_0, 21
average_creep_score_0, 48
average_champion_experience_0, 4869
dmg_carry_0, 81
obj_carry_0, 81
team_comp_0_champ_1, Khazix
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Renata
total_gold_earned_1, 19064
total_gold_spent_1, 14950
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 5
total_deaths_1, 12
total_damage_dealt_to_champions_1, 16601
total_damage_dealt_to_objectives_1, 11133
total_damage_taken_1, 31664
average_vision_score_1, 5
total_wards_placed_1, 14
average_creep_score_1, 47
average_champion_experience_1, 4503
dmg_carry_1, 875
obj_carry_1, 875
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
