total_gold_earned_0, 45224
total_gold_spent_0, 40625
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 31
total_damage_dealt_to_champions_0, 63503
total_damage_dealt_to_objectives_0, 23835
total_damage_taken_0, 106663
average_vision_score_0, 21
total_wards_placed_0, 37
average_creep_score_0, 103
average_champion_experience_0, 10945
dmg_carry_0, 55
obj_carry_0, 55
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 53907
total_gold_spent_1, 46995
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 31
total_deaths_1, 17
total_damage_dealt_to_champions_1, 82978
total_damage_dealt_to_objectives_1, 38900
total_damage_taken_1, 103855
average_vision_score_1, 20
total_wards_placed_1, 46
average_creep_score_1, 109
average_champion_experience_1, 13152
dmg_carry_1, 235
obj_carry_1, 235
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Senna
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
