total_gold_earned_0, 30607
total_gold_spent_0, 24910
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 25
total_deaths_0, 4
total_damage_dealt_to_champions_0, 39391
total_damage_dealt_to_objectives_0, 28467
total_damage_taken_0, 42580
average_vision_score_0, 13
total_wards_placed_0, 26
average_creep_score_0, 57
average_champion_experience_0, 7083
dmg_carry_0, 34
obj_carry_0, 34
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Karma
total_gold_earned_1, 23259
total_gold_spent_1, 18460
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 4
total_deaths_1, 25
total_damage_dealt_to_champions_1, 24940
total_damage_dealt_to_objectives_1, 14507
total_damage_taken_1, 49823
average_vision_score_1, 7
total_wards_placed_1, 18
average_creep_score_1, 56
average_champion_experience_1, 5641
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Pantheon
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
