total_gold_earned_0, 54888
total_gold_spent_0, 45863
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 27
total_deaths_0, 20
total_damage_dealt_to_champions_0, 70868
total_damage_dealt_to_objectives_0, 75406
total_damage_taken_0, 90255
average_vision_score_0, 21
total_wards_placed_0, 48
average_creep_score_0, 111
average_champion_experience_0, 12934
dmg_carry_0, 157
obj_carry_0, 157
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Lux
total_gold_earned_1, 47890
total_gold_spent_1, 47315
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 27
total_damage_dealt_to_champions_1, 63629
total_damage_dealt_to_objectives_1, 14598
total_damage_taken_1, 94134
average_vision_score_1, 13
total_wards_placed_1, 31
average_creep_score_1, 117
average_champion_experience_1, 12319
dmg_carry_1, 45
obj_carry_1, 45
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
