total_gold_earned_0, 43184
total_gold_spent_0, 41470
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 39
total_damage_dealt_to_champions_0, 52272
total_damage_dealt_to_objectives_0, 21637
total_damage_taken_0, 102899
average_vision_score_0, 16
total_wards_placed_0, 38
average_creep_score_0, 96
average_champion_experience_0, 9901
dmg_carry_0, 99
obj_carry_0, 99
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Rengar
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Lux
total_gold_earned_1, 56764
total_gold_spent_1, 50575
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 39
total_deaths_1, 17
total_damage_dealt_to_champions_1, 78670
total_damage_dealt_to_objectives_1, 83670
total_damage_taken_1, 75424
average_vision_score_1, 24
total_wards_placed_1, 59
average_creep_score_1, 95
average_champion_experience_1, 12196
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Malphite
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
