total_gold_earned_0, 53290
total_gold_spent_0, 47690
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 28
total_deaths_0, 20
total_damage_dealt_to_champions_0, 79399
total_damage_dealt_to_objectives_0, 67291
total_damage_taken_0, 92157
average_vision_score_0, 22
total_wards_placed_0, 53
average_creep_score_0, 110
average_champion_experience_0, 12339
dmg_carry_0, 112
obj_carry_0, 112
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Lux
total_gold_earned_1, 49979
total_gold_spent_1, 47425
total_baron_kills_1, 1
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 28
total_damage_dealt_to_champions_1, 65785
total_damage_dealt_to_objectives_1, 27790
total_damage_taken_1, 105226
average_vision_score_1, 25
total_wards_placed_1, 58
average_creep_score_1, 113
average_champion_experience_1, 12052
dmg_carry_1, 102
obj_carry_1, 102
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
