total_gold_earned_0, 53307
total_gold_spent_0, 48400
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 3
total_kills_0, 33
total_deaths_0, 27
total_damage_dealt_to_champions_0, 69839
total_damage_dealt_to_objectives_0, 50475
total_damage_taken_0, 108212
average_vision_score_0, 13
total_wards_placed_0, 35
average_creep_score_0, 101
average_champion_experience_0, 11985
dmg_carry_0, 45
obj_carry_0, 45
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Garen
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Veigar
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 47678
total_gold_spent_1, 46395
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 33
total_damage_dealt_to_champions_1, 83640
total_damage_dealt_to_objectives_1, 36811
total_damage_taken_1, 95483
average_vision_score_1, 13
total_wards_placed_1, 38
average_creep_score_1, 96
average_champion_experience_1, 11069
dmg_carry_1, 25
obj_carry_1, 25
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
