total_gold_earned_0, 50421
total_gold_spent_0, 39860
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 31
total_deaths_0, 14
total_damage_dealt_to_champions_0, 93389
total_damage_dealt_to_objectives_0, 55276
total_damage_taken_0, 83148
average_vision_score_0, 16
total_wards_placed_0, 38
average_creep_score_0, 95
average_champion_experience_0, 10935
dmg_carry_0, 420
obj_carry_0, 420
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Sett
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Xerath
total_gold_earned_1, 37385
total_gold_spent_1, 35025
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 31
total_damage_dealt_to_champions_1, 51942
total_damage_dealt_to_objectives_1, 16261
total_damage_taken_1, 112849
average_vision_score_1, 13
total_wards_placed_1, 31
average_creep_score_1, 96
average_champion_experience_1, 9232
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, Chogath
team_comp_1_champ_2, Nunu
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Amumu
gameLengthMin, 24
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
