total_gold_earned_0, 55582
total_gold_spent_0, 52910
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 22
total_deaths_0, 39
total_damage_dealt_to_champions_0, 88887
total_damage_dealt_to_objectives_0, 16920
total_damage_taken_0, 149199
average_vision_score_0, 26
total_wards_placed_0, 59
average_creep_score_0, 144
average_champion_experience_0, 14190
dmg_carry_0, 36
obj_carry_0, 36
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Morgana
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Sona
total_gold_earned_1, 68458
total_gold_spent_1, 61150
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 4
total_kills_1, 39
total_deaths_1, 23
total_damage_dealt_to_champions_1, 126854
total_damage_dealt_to_objectives_1, 87208
total_damage_taken_1, 133514
average_vision_score_1, 30
total_wards_placed_1, 68
average_creep_score_1, 134
average_champion_experience_1, 16608
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Xerath
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
