total_gold_earned_0, 35069
total_gold_spent_0, 28108
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 17
total_deaths_0, 10
total_damage_dealt_to_champions_0, 37830
total_damage_dealt_to_objectives_0, 35957
total_damage_taken_0, 44145
average_vision_score_0, 11
total_wards_placed_0, 26
average_creep_score_0, 70
average_champion_experience_0, 7189
dmg_carry_0, 51
obj_carry_0, 51
team_comp_0_champ_1, Olaf
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Seraphine
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Morgana
total_gold_earned_1, 23404
total_gold_spent_1, 19515
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 8
total_deaths_1, 17
total_damage_dealt_to_champions_1, 27167
total_damage_dealt_to_objectives_1, 2582
total_damage_taken_1, 46451
average_vision_score_1, 9
total_wards_placed_1, 28
average_creep_score_1, 58
average_champion_experience_1, 5385
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Karthus
team_comp_1_champ_3, Teemo
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
