total_gold_earned_0, 59994
total_gold_spent_0, 52410
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 44
total_deaths_0, 26
total_damage_dealt_to_champions_0, 88915
total_damage_dealt_to_objectives_0, 79785
total_damage_taken_0, 101354
average_vision_score_0, 24
total_wards_placed_0, 46
average_creep_score_0, 90
average_champion_experience_0, 12893
dmg_carry_0, 29
obj_carry_0, 29
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, Kindred
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Rakan
total_gold_earned_1, 48122
total_gold_spent_1, 46450
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 26
total_deaths_1, 44
total_damage_dealt_to_champions_1, 81350
total_damage_dealt_to_objectives_1, 14271
total_damage_taken_1, 101458
average_vision_score_1, 22
total_wards_placed_1, 49
average_creep_score_1, 98
average_champion_experience_1, 10867
dmg_carry_1, 163
obj_carry_1, 163
team_comp_1_champ_1, Akali
team_comp_1_champ_2, Taliyah
team_comp_1_champ_3, Tristana
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
