total_gold_earned_0, 43551
total_gold_spent_0, 40875
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 32
total_damage_dealt_to_champions_0, 69095
total_damage_dealt_to_objectives_0, 32006
total_damage_taken_0, 108933
average_vision_score_0, 15
total_wards_placed_0, 36
average_creep_score_0, 107
average_champion_experience_0, 11168
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, Nidalee
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Lulu
total_gold_earned_1, 58650
total_gold_spent_1, 49733
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 32
total_deaths_1, 18
total_damage_dealt_to_champions_1, 86168
total_damage_dealt_to_objectives_1, 76922
total_damage_taken_1, 103901
average_vision_score_1, 22
total_wards_placed_1, 43
average_creep_score_1, 112
average_champion_experience_1, 13824
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
