total_gold_earned_0, 55985
total_gold_spent_0, 44125
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 40
total_deaths_0, 17
total_damage_dealt_to_champions_0, 99496
total_damage_dealt_to_objectives_0, 65245
total_damage_taken_0, 116158
average_vision_score_0, 23
total_wards_placed_0, 50
average_creep_score_0, 93
average_champion_experience_0, 12621
dmg_carry_0, 26
obj_carry_0, 26
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Warwick
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Zilean
total_gold_earned_1, 42654
total_gold_spent_1, 41050
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 17
total_deaths_1, 40
total_damage_dealt_to_champions_1, 80339
total_damage_dealt_to_objectives_1, 23334
total_damage_taken_1, 119194
average_vision_score_1, 15
total_wards_placed_1, 41
average_creep_score_1, 88
average_champion_experience_1, 9713
dmg_carry_1, 163
obj_carry_1, 163
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Taliyah
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
