total_gold_earned_0, 70549
total_gold_spent_0, 69195
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 37
total_deaths_0, 25
total_damage_dealt_to_champions_0, 168082
total_damage_dealt_to_objectives_0, 84142
total_damage_taken_0, 150945
average_vision_score_0, 44
total_wards_placed_0, 81
average_creep_score_0, 126
average_champion_experience_0, 16717
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Rengar
team_comp_0_champ_3, Zilean
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Lux
total_gold_earned_1, 62609
total_gold_spent_1, 58768
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 37
total_damage_dealt_to_champions_1, 111773
total_damage_dealt_to_objectives_1, 29933
total_damage_taken_1, 195507
average_vision_score_1, 36
total_wards_placed_1, 75
average_creep_score_1, 127
average_champion_experience_1, 14590
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, DrMundo
team_comp_1_champ_2, Taric
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
