total_gold_earned_0, 47078
total_gold_spent_0, 44350
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 43
total_damage_dealt_to_champions_0, 60833
total_damage_dealt_to_objectives_0, 36466
total_damage_taken_0, 129979
average_vision_score_0, 11
total_wards_placed_0, 33
average_creep_score_0, 104
average_champion_experience_0, 10775
dmg_carry_0, 11
obj_carry_0, 11
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 65256
total_gold_spent_1, 57025
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 43
total_deaths_1, 16
total_damage_dealt_to_champions_1, 110194
total_damage_dealt_to_objectives_1, 94907
total_damage_taken_1, 97004
average_vision_score_1, 26
total_wards_placed_1, 49
average_creep_score_1, 102
average_champion_experience_1, 14147
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Nasus
team_comp_1_champ_3, Ziggs
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
