total_gold_earned_0, 60505
total_gold_spent_0, 56175
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 32
total_deaths_0, 25
total_damage_dealt_to_champions_0, 107107
total_damage_dealt_to_objectives_0, 58857
total_damage_taken_0, 105465
average_vision_score_0, 26
total_wards_placed_0, 49
average_creep_score_0, 126
average_champion_experience_0, 13027
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Akshan
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Thresh
total_gold_earned_1, 60562
total_gold_spent_1, 53943
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 25
total_deaths_1, 32
total_damage_dealt_to_champions_1, 83547
total_damage_dealt_to_objectives_1, 70987
total_damage_taken_1, 136120
average_vision_score_1, 26
total_wards_placed_1, 58
average_creep_score_1, 134
average_champion_experience_1, 14281
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Tristana
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Janna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
