total_gold_earned_0, 52339
total_gold_spent_0, 45275
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 31
total_deaths_0, 15
total_damage_dealt_to_champions_0, 83633
total_damage_dealt_to_objectives_0, 103059
total_damage_taken_0, 83416
average_vision_score_0, 18
total_wards_placed_0, 37
average_creep_score_0, 85
average_champion_experience_0, 11484
dmg_carry_0, 50
obj_carry_0, 50
team_comp_0_champ_1, Shen
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Swain
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Morgana
total_gold_earned_1, 40740
total_gold_spent_1, 38335
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 31
total_damage_dealt_to_champions_1, 49324
total_damage_dealt_to_objectives_1, 6369
total_damage_taken_1, 102508
average_vision_score_1, 15
total_wards_placed_1, 39
average_creep_score_1, 92
average_champion_experience_1, 10040
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Gwen
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
