total_gold_earned_0, 59550
total_gold_spent_0, 55110
total_baron_kills_0, 1
total_dragon_kills_0, 0
total_inhibitor_kils_0, 2
total_kills_0, 32
total_deaths_0, 26
total_damage_dealt_to_champions_0, 100327
total_damage_dealt_to_objectives_0, 64866
total_damage_taken_0, 112080
average_vision_score_0, 23
total_wards_placed_0, 59
average_creep_score_0, 105
average_champion_experience_0, 13368
dmg_carry_0, 114
obj_carry_0, 114
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Elise
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Teemo
team_comp_0_champ_5, Lulu
total_gold_earned_1, 50613
total_gold_spent_1, 46908
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 26
total_deaths_1, 32
total_damage_dealt_to_champions_1, 89366
total_damage_dealt_to_objectives_1, 29617
total_damage_taken_1, 128417
average_vision_score_1, 22
total_wards_placed_1, 51
average_creep_score_1, 108
average_champion_experience_1, 11885
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Darius
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
