total_gold_earned_0, 81823
total_gold_spent_0, 70625
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 2
total_kills_0, 43
total_deaths_0, 43
total_damage_dealt_to_champions_0, 191051
total_damage_dealt_to_objectives_0, 61612
total_damage_taken_0, 219627
average_vision_score_0, 42
total_wards_placed_0, 97
average_creep_score_0, 157
average_champion_experience_0, 20752
dmg_carry_0, 33
obj_carry_0, 33
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Qiyana
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Lux
total_gold_earned_1, 75036
total_gold_spent_1, 74660
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 43
total_deaths_1, 43
total_damage_dealt_to_champions_1, 175680
total_damage_dealt_to_objectives_1, 75399
total_damage_taken_1, 216196
average_vision_score_1, 47
total_wards_placed_1, 82
average_creep_score_1, 133
average_champion_experience_1, 18046
dmg_carry_1, 131
obj_carry_1, 131
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
