total_gold_earned_0, 46278
total_gold_spent_0, 42460
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 11
total_deaths_0, 26
total_damage_dealt_to_champions_0, 65829
total_damage_dealt_to_objectives_0, 36464
total_damage_taken_0, 120067
average_vision_score_0, 20
total_wards_placed_0, 47
average_creep_score_0, 125
average_champion_experience_0, 11634
dmg_carry_0, 222
obj_carry_0, 222
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Caitlyn
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Lulu
total_gold_earned_1, 53434
total_gold_spent_1, 45700
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 26
total_deaths_1, 11
total_damage_dealt_to_champions_1, 93647
total_damage_dealt_to_objectives_1, 60194
total_damage_taken_1, 97770
average_vision_score_1, 21
total_wards_placed_1, 50
average_creep_score_1, 125
average_champion_experience_1, 12986
dmg_carry_1, 75
obj_carry_1, 75
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, MonkeyKing
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, KogMaw
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
