total_gold_earned_0, 12944
total_gold_spent_0, 10010
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 2
total_deaths_0, 9
total_damage_dealt_to_champions_0, 6905
total_damage_dealt_to_objectives_0, 1403
total_damage_taken_0, 18163
average_vision_score_0, 4
total_wards_placed_0, 10
average_creep_score_0, 27
average_champion_experience_0, 2950
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Janna
total_gold_earned_1, 19325
total_gold_spent_1, 13500
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 9
total_deaths_1, 2
total_damage_dealt_to_champions_1, 14454
total_damage_dealt_to_objectives_1, 16389
total_damage_taken_1, 18938
average_vision_score_1, 4
total_wards_placed_1, 15
average_creep_score_1, 44
average_champion_experience_1, 4092
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
