total_gold_earned_0, 60511
total_gold_spent_0, 59840
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 42
total_damage_dealt_to_champions_0, 92913
total_damage_dealt_to_objectives_0, 52197
total_damage_taken_0, 123677
average_vision_score_0, 37
total_wards_placed_0, 80
average_creep_score_0, 117
average_champion_experience_0, 13927
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Brand
total_gold_earned_1, 67240
total_gold_spent_1, 57525
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 42
total_deaths_1, 27
total_damage_dealt_to_champions_1, 99600
total_damage_dealt_to_objectives_1, 88833
total_damage_taken_1, 115213
average_vision_score_1, 43
total_wards_placed_1, 80
average_creep_score_1, 119
average_champion_experience_1, 15459
dmg_carry_1, 236
obj_carry_1, 236
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
