total_gold_earned_0, 75887
total_gold_spent_0, 69278
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 46
total_deaths_0, 33
total_damage_dealt_to_champions_0, 158122
total_damage_dealt_to_objectives_0, 114051
total_damage_taken_0, 181848
average_vision_score_0, 36
total_wards_placed_0, 80
average_creep_score_0, 130
average_champion_experience_0, 18253
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Maokai
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Pantheon
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Lux
total_gold_earned_1, 68832
total_gold_spent_1, 64900
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 33
total_deaths_1, 46
total_damage_dealt_to_champions_1, 144206
total_damage_dealt_to_objectives_1, 25602
total_damage_taken_1, 190674
average_vision_score_1, 38
total_wards_placed_1, 85
average_creep_score_1, 141
average_champion_experience_1, 18394
dmg_carry_1, 876
obj_carry_1, 876
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
